network,step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
48x5_20260605_lr1e-9,180,Semi-Slav Defense: Main Line,17,0.376747,0.045146,0.323265,0.020431,51.336796,21.182156
48x5_20260605_lr1e-9,180,Sicilian Defense,10,0.415278,0.090382,0.479263,0.074454,27.317411,9.42369
48x5_20260605_lr1e-9,180,Sicilian Defense: Chekhover Variation,13,0.42022,0.089087,0.409734,0.052242,30.611941,14.236131
48x5_20260605_lr1e-9,180,Sicilian Defense: Closed,66,0.340265,0.11256,0.361892,0.055075,383.266145,86.780789
48x5_20260605_lr1e-9,180,"Sicilian Defense: Closed, Traditional",34,0.390362,0.122428,0.3396,0.063751,202.491808,53.151613
48x5_20260605_lr1e-9,180,Sicilian Defense: Franco-Sicilian Variation,20,0.398786,0.120621,0.384879,0.075675,104.311577,27.274444
48x5_20260605_lr1e-9,180,Sicilian Defense: Grand Prix Attack,35,0.387419,0.127555,0.377194,0.063665,159.889484,45.203963
48x5_20260605_lr1e-9,180,Sicilian Defense: Löwenthal Variation,10,0.541928,0.104631,0.501852,0.056042,24.410642,8.032144
48x5_20260605_lr1e-9,180,Sicilian Defense: Modern Variations,35,0.310872,0.078406,0.311342,0.025573,163.524558,44.998593
48x5_20260605_lr1e-9,180,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.406666,0.124989,0.38408,0.073125,84.685822,23.126486
48x5_20260605_lr1e-9,180,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.443169,0.068378,0.391511,0.061378,10.293414,13.855622
48x5_20260605_lr1e-9,180,"Sicilian Defense: Modern Variations, Main Line",10,0.504824,0.08158,0.567433,0.085864,8.929254,8.220391
48x5_20260605_lr1e-9,180,Sicilian Defense: Old Sicilian,35,0.37326,0.084779,0.32401,0.04858,155.11943,47.564828
48x5_20260605_lr1e-9,180,Sicilian Defense: Open,17,0.491365,0.099972,0.45994,0.088346,32.574588,18.280124
48x5_20260605_lr1e-9,180,Sicilian Defense: Taimanov Variation,9,0.588945,0.067086,0.45596,0.071935,5.790523,8.850648
