network,step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
48x5_20260617_lr1e-9,210,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.401656,0.11814,0.38408,0.073125,84.799746,23.126486
48x5_20260617_lr1e-9,210,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.413045,0.063913,0.391511,0.061378,10.94586,13.855622
48x5_20260617_lr1e-9,210,"Sicilian Defense: Modern Variations, Main Line",10,0.475926,0.07583,0.567433,0.085864,10.252484,8.220391
48x5_20260617_lr1e-9,210,Sicilian Defense: Old Sicilian,35,0.360385,0.080052,0.32401,0.04858,156.787295,47.564828
48x5_20260617_lr1e-9,210,Sicilian Defense: Open,17,0.471494,0.093743,0.45994,0.088346,33.157551,18.280124
48x5_20260617_lr1e-9,210,Sicilian Defense: Taimanov Variation,9,0.548339,0.052735,0.45596,0.071935,6.276713,8.850648
48x5_20260617_lr1e-9,220,Bishop's Opening,35,0.288133,0.126937,0.352661,0.054265,296.42688,45.741233
48x5_20260617_lr1e-9,220,Bishop's Opening: Berlin Defense,28,0.344151,0.096053,0.308934,0.012975,150.47459,34.812974
48x5_20260617_lr1e-9,220,Bogo-Indian Defense: Exchange Variation,18,0.421916,0.06875,0.347724,0.024347,19.480049,20.703641
48x5_20260617_lr1e-9,220,Bogo-Indian Defense: Nimzowitsch Variation,18,0.294232,0.089901,0.301482,0.012573,107.471544,22.691327
48x5_20260617_lr1e-9,220,Catalan Opening: Closed,24,0.377534,0.047586,0.379432,0.059839,74.69756,27.006645
48x5_20260617_lr1e-9,220,Grünfeld Defense,10,0.396782,0.145677,0.346147,0.059713,60.70446,14.212191
48x5_20260617_lr1e-9,220,Grünfeld Defense: Exchange Variation,10,0.481782,0.110249,0.436404,0.082957,25.664908,10.904629
48x5_20260617_lr1e-9,220,Grünfeld Defense: Three Knights Variation,30,0.326295,0.114227,0.330739,0.060153,203.01621,42.197992
48x5_20260617_lr1e-9,220,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.252504,0.063776,0.377614,0.068151,97.859759,25.488274
48x5_20260617_lr1e-9,220,Indian Defense: Anti-Nimzo-Indian,22,0.325849,0.067914,0.274575,0.03745,93.311884,36.274228
48x5_20260617_lr1e-9,220,Indian Defense: London System,35,0.328517,0.077024,0.350224,0.05641,128.657702,45.473879
48x5_20260617_lr1e-9,220,Italian Game: Classical Variation,18,0.395857,0.10229,0.364866,0.031454,85.461492,20.864884
48x5_20260617_lr1e-9,220,"Italian Game: Classical Variation, Albin Gambit",16,0.328815,0.105824,0.380332,0.028566,118.525517,17.306238
48x5_20260617_lr1e-9,220,"Italian Game: Classical Variation, Center Attack",16,0.495169,0.138637,0.428088,0.023157,80.144895,14.92749
48x5_20260617_lr1e-9,220,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.33275,0.092855,0.346306,0.017855,207.404115,39.841182
48x5_20260617_lr1e-9,220,"Italian Game: Giuoco Pianissimo, Normal",27,0.336416,0.067807,0.349352,0.016064,130.790342,30.233633
48x5_20260617_lr1e-9,220,Italian Game: Giuoco Piano,22,0.354292,0.126653,0.369313,0.020547,158.482897,23.673696
48x5_20260617_lr1e-9,220,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.447722,0.176519,0.444001,0.080385,190.161574,30.973696
48x5_20260617_lr1e-9,220,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.309597,0.068157,0.299176,0.015923,140.858931,40.095809
48x5_20260617_lr1e-9,220,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.240639,0.097979,0.323835,0.020155,214.563669,27.153871
48x5_20260617_lr1e-9,220,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.36782,0.147776,0.372124,0.029836,190.265252,24.647432
48x5_20260617_lr1e-9,220,King's Indian Defense,10,0.367319,0.084307,0.405792,0.040393,44.206637,10.220564
48x5_20260617_lr1e-9,220,King's Indian Defense: Fianchetto Variation,22,0.288654,0.059835,0.441064,0.108347,112.207671,26.620346
48x5_20260617_lr1e-9,220,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.233705,0.061624,0.291299,0.054513,106.714279,25.066807
48x5_20260617_lr1e-9,220,King's Indian Defense: Four Pawns Attack,9,0.372699,0.080029,0.459675,0.05215,27.636075,8.295772
48x5_20260617_lr1e-9,220,King's Indian Defense: Normal Variation,10,0.328053,0.05725,0.400227,0.041976,28.986002,10.360807
48x5_20260617_lr1e-9,220,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.349619,0.096561,0.414267,0.048594,74.145408,18.514729
48x5_20260617_lr1e-9,220,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.393041,0.06613,0.43958,0.049356,58.793893,22.951681
48x5_20260617_lr1e-9,220,King's Indian Defense: Smyslov Variation,21,0.325891,0.086235,0.407008,0.054143,80.144639,22.122515
48x5_20260617_lr1e-9,220,London System,29,0.287662,0.084447,0.341028,0.051066,157.984404,39.710726
48x5_20260617_lr1e-9,220,"London System, with Bd3",13,0.335866,0.064315,0.399965,0.07114,64.572978,14.833596
48x5_20260617_lr1e-9,220,"London System, with Be2",13,0.318943,0.069381,0.383035,0.07741,65.853912,15.926746
48x5_20260617_lr1e-9,220,Neo-Grünfeld Defense: with Nf3,24,0.367837,0.113067,0.320509,0.051207,127.865963,33.330833
48x5_20260617_lr1e-9,220,Nimzo-Indian Defense,21,0.315658,0.044862,0.272688,0.013207,59.905299,28.684242
48x5_20260617_lr1e-9,220,Nimzo-Indian Defense: Classical Variation,10,0.290079,0.079007,0.336314,0.019322,62.515611,11.678434
48x5_20260617_lr1e-9,220,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.382302,0.060814,0.339277,0.020024,27.283687,11.632695
48x5_20260617_lr1e-9,220,Nimzo-Indian Defense: Three Knights Variation,30,0.318227,0.093416,0.326212,0.067083,123.525938,48.718731
48x5_20260617_lr1e-9,220,Petrov's Defense: Italian Variation,20,0.369495,0.141905,0.314097,0.012347,155.098926,24.594656
48x5_20260617_lr1e-9,220,Philidor Defense,51,0.30918,0.109326,0.3688,0.063277,378.877245,67.006097
48x5_20260617_lr1e-9,220,Philidor Defense: Exchange Variation,20,0.416496,0.064266,0.372259,0.040539,23.836202,23.163618
48x5_20260617_lr1e-9,220,Queen's Gambit Accepted,33,0.29697,0.086474,0.340622,0.036558,225.131093,40.516912
48x5_20260617_lr1e-9,220,Queen's Gambit Accepted: Old Variation,34,0.371469,0.090234,0.377624,0.054529,155.351067,40.351444
48x5_20260617_lr1e-9,220,Queen's Gambit Declined,38,0.31025,0.05429,0.336386,0.029532,163.725589,48.541262
48x5_20260617_lr1e-9,220,Queen's Gambit Declined: Harrwitz Attack,34,0.411505,0.020459,0.334187,0.015322,32.100527,39.44284
48x5_20260617_lr1e-9,220,Queen's Gambit Declined: Modern Variation,19,0.378685,0.034473,0.329033,0.019593,20.509118,22.827387
48x5_20260617_lr1e-9,220,Queen's Gambit Declined: Ragozin Defense,39,0.38825,0.021365,0.329671,0.017334,39.424136,46.597633
48x5_20260617_lr1e-9,220,Queen's Gambit Declined: Three Knights Variation,34,0.391187,0.024212,0.359526,0.014769,34.382828,36.819853
48x5_20260617_lr1e-9,220,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.147587,0.022933,0.303791,0.005946,65.263212,11.032204
48x5_20260617_lr1e-9,220,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.241284,0.047696,0.263161,0.008344,86.441214,19.747827
48x5_20260617_lr1e-9,220,Queen's Pawn Game: Accelerated London System,98,0.291899,0.04495,0.320097,0.018738,231.219132,120.309382
48x5_20260617_lr1e-9,220,Queen's Pawn Game: London System,35,0.295844,0.03906,0.323223,0.028665,99.992254,44.757004
48x5_20260617_lr1e-9,220,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.415,0.059747,0.373112,0.028875,42.398961,10.892678
48x5_20260617_lr1e-9,220,Ruy Lopez: Exchange Variation,9,0.534946,0.104017,0.467343,0.036089,24.214411,7.637707
48x5_20260617_lr1e-9,220,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.496667,0.076433,0.401795,0.027337,24.776788,10.063152
48x5_20260617_lr1e-9,220,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.581541,0.077547,0.473418,0.034082,22.199508,7.458076
48x5_20260617_lr1e-9,220,Ruy Lopez: Morphy Defense,9,0.417949,0.065099,0.497945,0.022661,41.421214,6.825701
48x5_20260617_lr1e-9,220,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.375214,0.075983,0.453968,0.026772,43.212973,7.823029
48x5_20260617_lr1e-9,220,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.41,0.1144,0.460445,0.07087,59.761852,14.01498
48x5_20260617_lr1e-9,220,Ruy Lopez: Steinitz Defense,17,0.379745,0.081967,0.371974,0.05218,84.062053,21.672759
48x5_20260617_lr1e-9,220,Semi-Slav Defense,14,0.271147,0.037294,0.367238,0.0222,52.560205,15.58745
48x5_20260617_lr1e-9,220,Semi-Slav Defense: Accelerated Move Order,17,0.31832,0.069964,0.33232,0.02061,87.289885,20.551942
48x5_20260617_lr1e-9,220,Semi-Slav Defense: Main Line,17,0.390292,0.052537,0.323265,0.020431,50.714378,21.182156
48x5_20260617_lr1e-9,220,Sicilian Defense,10,0.441182,0.092207,0.479263,0.074454,26.492965,9.42369
48x5_20260617_lr1e-9,220,Sicilian Defense: Chekhover Variation,13,0.405152,0.059053,0.409734,0.052242,15.27149,14.236131
48x5_20260617_lr1e-9,220,Sicilian Defense: Closed,66,0.346816,0.111364,0.361892,0.055075,411.717563,86.780789
48x5_20260617_lr1e-9,220,"Sicilian Defense: Closed, Traditional",34,0.393922,0.120269,0.3396,0.063751,186.612258,53.151613
48x5_20260617_lr1e-9,220,Sicilian Defense: Franco-Sicilian Variation,20,0.382727,0.10791,0.384879,0.075675,104.587957,27.274444
48x5_20260617_lr1e-9,220,Sicilian Defense: Grand Prix Attack,35,0.412108,0.1102,0.377194,0.063665,123.810334,45.203963
48x5_20260617_lr1e-9,220,Sicilian Defense: Löwenthal Variation,10,0.508321,0.083899,0.501852,0.056042,9.434247,8.032144
48x5_20260617_lr1e-9,220,Sicilian Defense: Modern Variations,35,0.309899,0.079177,0.311342,0.025573,195.050235,44.998593
48x5_20260617_lr1e-9,220,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.396399,0.124824,0.38408,0.073125,85.688225,23.126486
48x5_20260617_lr1e-9,220,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.398663,0.068424,0.391511,0.061378,11.81015,13.855622
48x5_20260617_lr1e-9,220,"Sicilian Defense: Modern Variations, Main Line",10,0.467724,0.074904,0.567433,0.085864,10.355473,8.220391
48x5_20260617_lr1e-9,220,Sicilian Defense: Old Sicilian,35,0.372971,0.077913,0.32401,0.04858,154.418001,47.564828
48x5_20260617_lr1e-9,220,Sicilian Defense: Open,17,0.473737,0.094884,0.45994,0.088346,33.119899,18.280124
48x5_20260617_lr1e-9,220,Sicilian Defense: Taimanov Variation,9,0.568701,0.05407,0.45596,0.071935,5.962644,8.850648
48x5_20260617_lr1e-9,230,Bishop's Opening,35,0.297084,0.126285,0.352661,0.054265,279.658453,45.741233
48x5_20260617_lr1e-9,230,Bishop's Opening: Berlin Defense,28,0.350925,0.096912,0.308934,0.012975,150.089744,34.812974
48x5_20260617_lr1e-9,230,Bogo-Indian Defense: Exchange Variation,18,0.427714,0.067087,0.347724,0.024347,18.970581,20.703641
48x5_20260617_lr1e-9,230,Bogo-Indian Defense: Nimzowitsch Variation,18,0.295657,0.093341,0.301482,0.012573,107.758589,22.691327
48x5_20260617_lr1e-9,230,Catalan Opening: Closed,24,0.379261,0.046695,0.379432,0.059839,74.528327,27.006645
48x5_20260617_lr1e-9,230,Grünfeld Defense,10,0.394762,0.143644,0.346147,0.059713,60.726933,14.212191
48x5_20260617_lr1e-9,230,Grünfeld Defense: Exchange Variation,10,0.479762,0.108559,0.436404,0.082957,25.687381,10.904629
48x5_20260617_lr1e-9,230,Grünfeld Defense: Three Knights Variation,30,0.317626,0.106797,0.330739,0.060153,188.584481,42.197992
48x5_20260617_lr1e-9,230,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.249267,0.061439,0.377614,0.068151,97.866374,25.488274
48x5_20260617_lr1e-9,230,Indian Defense: Anti-Nimzo-Indian,22,0.330058,0.061904,0.274575,0.03745,92.373181,36.274228
48x5_20260617_lr1e-9,230,Indian Defense: London System,35,0.332394,0.07328,0.350224,0.05641,127.889722,45.473879
48x5_20260617_lr1e-9,230,Italian Game: Classical Variation,18,0.39786,0.100209,0.364866,0.031454,85.196167,20.864884
48x5_20260617_lr1e-9,230,"Italian Game: Classical Variation, Albin Gambit",16,0.33037,0.10378,0.380332,0.028566,118.323154,17.306238
48x5_20260617_lr1e-9,230,"Italian Game: Classical Variation, Center Attack",16,0.500248,0.138356,0.428088,0.023157,79.93614,14.92749
48x5_20260617_lr1e-9,230,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.330195,0.093358,0.346306,0.017855,207.74508,39.841182
48x5_20260617_lr1e-9,230,"Italian Game: Giuoco Pianissimo, Normal",27,0.329705,0.067908,0.349352,0.016064,131.402232,30.233633
48x5_20260617_lr1e-9,230,Italian Game: Giuoco Piano,22,0.351427,0.120943,0.369313,0.020547,143.638768,23.673696
48x5_20260617_lr1e-9,230,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.443624,0.170841,0.444001,0.080385,161.011726,30.973696
48x5_20260617_lr1e-9,230,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.30705,0.066464,0.299176,0.015923,141.00362,40.095809
48x5_20260617_lr1e-9,230,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.235298,0.089861,0.323835,0.020155,185.778043,27.153871
48x5_20260617_lr1e-9,230,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.363847,0.14139,0.372124,0.029836,161.099695,24.647432
48x5_20260617_lr1e-9,230,King's Indian Defense,10,0.360823,0.083046,0.405792,0.040393,44.378244,10.220564
48x5_20260617_lr1e-9,230,King's Indian Defense: Fianchetto Variation,22,0.287843,0.0595,0.441064,0.108347,112.289817,26.620346
48x5_20260617_lr1e-9,230,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.234573,0.060933,0.291299,0.054513,106.642274,25.066807
48x5_20260617_lr1e-9,230,King's Indian Defense: Four Pawns Attack,9,0.374815,0.076022,0.459675,0.05215,27.482091,8.295772
48x5_20260617_lr1e-9,230,King's Indian Defense: Normal Variation,10,0.350627,0.054739,0.400227,0.041976,28.018235,10.360807
48x5_20260617_lr1e-9,230,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.353055,0.096728,0.414267,0.048594,73.799216,18.514729
48x5_20260617_lr1e-9,230,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.387824,0.066319,0.43958,0.049356,59.116245,22.951681
48x5_20260617_lr1e-9,230,King's Indian Defense: Smyslov Variation,21,0.320507,0.086412,0.407008,0.054143,80.547926,22.122515
48x5_20260617_lr1e-9,230,London System,29,0.289823,0.085843,0.341028,0.051066,157.736502,39.710726
48x5_20260617_lr1e-9,230,"London System, with Bd3",13,0.335304,0.063343,0.399965,0.07114,64.56461,14.833596
48x5_20260617_lr1e-9,230,"London System, with Be2",13,0.318184,0.068376,0.383035,0.07741,65.845544,15.926746
48x5_20260617_lr1e-9,230,Neo-Grünfeld Defense: with Nf3,24,0.369662,0.104474,0.320509,0.051207,126.83887,33.330833
48x5_20260617_lr1e-9,230,Nimzo-Indian Defense,21,0.297171,0.043005,0.272688,0.013207,61.214578,28.684242
48x5_20260617_lr1e-9,230,Nimzo-Indian Defense: Classical Variation,10,0.290079,0.079007,0.336314,0.019322,62.515611,11.678434
48x5_20260617_lr1e-9,230,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.382302,0.060814,0.339277,0.020024,27.283687,11.632695
48x5_20260617_lr1e-9,230,Nimzo-Indian Defense: Three Knights Variation,30,0.308184,0.09178,0.326212,0.067083,124.447747,48.718731
48x5_20260617_lr1e-9,230,Petrov's Defense: Italian Variation,20,0.370794,0.142394,0.314097,0.012347,155.052406,24.594656
48x5_20260617_lr1e-9,230,Philidor Defense,51,0.313677,0.106076,0.3688,0.063277,362.15208,67.006097
48x5_20260617_lr1e-9,230,Philidor Defense: Exchange Variation,20,0.419502,0.069679,0.372259,0.040539,39.139444,23.163618
48x5_20260617_lr1e-9,230,Queen's Gambit Accepted,33,0.307693,0.105056,0.340622,0.036558,225.431234,40.516912
48x5_20260617_lr1e-9,230,Queen's Gambit Accepted: Old Variation,34,0.373739,0.093417,0.377624,0.054529,155.243186,40.351444
48x5_20260617_lr1e-9,230,Queen's Gambit Declined,38,0.309233,0.054415,0.336386,0.029532,163.984863,48.541262
48x5_20260617_lr1e-9,230,Queen's Gambit Declined: Harrwitz Attack,34,0.406019,0.020024,0.334187,0.015322,32.532918,39.44284
48x5_20260617_lr1e-9,230,Queen's Gambit Declined: Modern Variation,19,0.386099,0.033039,0.329033,0.019593,19.949586,22.827387
48x5_20260617_lr1e-9,230,Queen's Gambit Declined: Ragozin Defense,39,0.385822,0.02018,0.329671,0.017334,39.493472,46.597633
48x5_20260617_lr1e-9,230,Queen's Gambit Declined: Three Knights Variation,34,0.385895,0.023801,0.359526,0.014769,34.846876,36.819853
48x5_20260617_lr1e-9,230,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.146033,0.023128,0.303791,0.005946,65.430266,11.032204
48x5_20260617_lr1e-9,230,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.234737,0.044678,0.263161,0.008344,70.992168,19.747827
48x5_20260617_lr1e-9,230,Queen's Pawn Game: Accelerated London System,98,0.290185,0.047272,0.320097,0.018738,249.718627,120.309382
48x5_20260617_lr1e-9,230,Queen's Pawn Game: London System,35,0.294686,0.039248,0.323223,0.028665,85.177929,44.757004
48x5_20260617_lr1e-9,230,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.412619,0.0586,0.373112,0.028875,42.435329,10.892678
48x5_20260617_lr1e-9,230,Ruy Lopez: Exchange Variation,9,0.528836,0.106714,0.467343,0.036089,24.911136,7.637707
48x5_20260617_lr1e-9,230,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.480397,0.077715,0.401795,0.027337,25.154083,10.063152
48x5_20260617_lr1e-9,230,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.580688,0.076837,0.473418,0.034082,22.203086,7.458076
48x5_20260617_lr1e-9,230,Ruy Lopez: Morphy Defense,9,0.419577,0.06438,0.497945,0.022661,41.377539,6.825701
48x5_20260617_lr1e-9,230,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.371958,0.074861,0.453968,0.026772,43.323449,7.823029
48x5_20260617_lr1e-9,230,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.407619,0.113229,0.460445,0.07087,59.79822,14.01498
48x5_20260617_lr1e-9,230,Ruy Lopez: Steinitz Defense,17,0.38122,0.080022,0.371974,0.05218,83.912632,21.672759
48x5_20260617_lr1e-9,230,Semi-Slav Defense,14,0.275566,0.038705,0.367238,0.0222,52.438108,15.58745
48x5_20260617_lr1e-9,230,Semi-Slav Defense: Accelerated Move Order,17,0.320063,0.069852,0.33232,0.02061,87.222517,20.551942
48x5_20260617_lr1e-9,230,Semi-Slav Defense: Main Line,17,0.402179,0.058352,0.323265,0.020431,50.274785,21.182156
48x5_20260617_lr1e-9,230,Sicilian Defense,10,0.442778,0.093377,0.479263,0.074454,26.640636,9.42369
48x5_20260617_lr1e-9,230,Sicilian Defense: Chekhover Variation,13,0.406061,0.056627,0.409734,0.052242,14.618018,14.236131
48x5_20260617_lr1e-9,230,Sicilian Defense: Closed,66,0.338376,0.110689,0.361892,0.055075,429.436548,86.780789
48x5_20260617_lr1e-9,230,"Sicilian Defense: Closed, Traditional",34,0.384123,0.1174,0.3396,0.063751,172.329414,53.151613
48x5_20260617_lr1e-9,230,Sicilian Defense: Franco-Sicilian Variation,20,0.377025,0.109179,0.384879,0.075675,105.005634,27.274444
48x5_20260617_lr1e-9,230,Sicilian Defense: Grand Prix Attack,35,0.409998,0.100461,0.377194,0.063665,122.959101,45.203963
48x5_20260617_lr1e-9,230,Sicilian Defense: Löwenthal Variation,10,0.507688,0.085412,0.501852,0.056042,9.356636,8.032144
48x5_20260617_lr1e-9,230,Sicilian Defense: Modern Variations,35,0.307999,0.078465,0.311342,0.025573,180.594739,44.998593
48x5_20260617_lr1e-9,230,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.39235,0.122817,0.38408,0.073125,85.653957,23.126486
48x5_20260617_lr1e-9,230,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.396217,0.065955,0.391511,0.061378,11.67188,13.855622
48x5_20260617_lr1e-9,230,"Sicilian Defense: Modern Variations, Main Line",10,0.474678,0.075357,0.567433,0.085864,10.374078,8.220391
48x5_20260617_lr1e-9,230,Sicilian Defense: Old Sicilian,35,0.366764,0.077344,0.32401,0.04858,154.993528,47.564828
48x5_20260617_lr1e-9,230,Sicilian Defense: Open,17,0.475036,0.088364,0.45994,0.088346,32.289726,18.280124
48x5_20260617_lr1e-9,230,Sicilian Defense: Taimanov Variation,9,0.553173,0.052628,0.45596,0.071935,6.161504,8.850648
48x5_20260617_lr1e-9,240,Bishop's Opening,35,0.294425,0.128296,0.352661,0.054265,295.774555,45.741233
48x5_20260617_lr1e-9,240,Bishop's Opening: Berlin Defense,28,0.338273,0.098878,0.308934,0.012975,151.834903,34.812974
48x5_20260617_lr1e-9,240,Bogo-Indian Defense: Exchange Variation,18,0.432187,0.071773,0.347724,0.024347,19.182524,20.703641
48x5_20260617_lr1e-9,240,Bogo-Indian Defense: Nimzowitsch Variation,18,0.298594,0.097466,0.301482,0.012573,108.090609,22.691327
48x5_20260617_lr1e-9,240,Catalan Opening: Closed,24,0.387305,0.050163,0.379432,0.059839,74.244905,27.006645
48x5_20260617_lr1e-9,240,Grünfeld Defense,10,0.404762,0.154649,0.346147,0.059713,60.621572,14.212191
48x5_20260617_lr1e-9,240,Grünfeld Defense: Exchange Variation,10,0.489762,0.117864,0.436404,0.082957,25.582021,10.904629
48x5_20260617_lr1e-9,240,Grünfeld Defense: Three Knights Variation,30,0.319621,0.111965,0.330739,0.060153,204.451888,42.197992
48x5_20260617_lr1e-9,240,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.248519,0.063753,0.377614,0.068151,113.572763,25.488274
48x5_20260617_lr1e-9,240,Indian Defense: Anti-Nimzo-Indian,22,0.327833,0.06937,0.274575,0.03745,93.322884,36.274228
48x5_20260617_lr1e-9,240,Indian Defense: London System,35,0.332113,0.080286,0.350224,0.05641,143.78665,45.473879
48x5_20260617_lr1e-9,240,Italian Game: Classical Variation,18,0.394352,0.098548,0.364866,0.031454,85.348295,20.864884
48x5_20260617_lr1e-9,240,"Italian Game: Classical Variation, Albin Gambit",16,0.329461,0.102188,0.380332,0.028566,118.309187,17.306238
48x5_20260617_lr1e-9,240,"Italian Game: Classical Variation, Center Attack",16,0.498037,0.137852,0.428088,0.023157,79.991207,14.92749
48x5_20260617_lr1e-9,240,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.328918,0.086594,0.346306,0.017855,207.391215,39.841182
48x5_20260617_lr1e-9,240,"Italian Game: Giuoco Pianissimo, Normal",27,0.328101,0.058819,0.349352,0.016064,131.015462,30.233633
48x5_20260617_lr1e-9,240,Italian Game: Giuoco Piano,22,0.351483,0.121909,0.369313,0.020547,158.317849,23.673696
48x5_20260617_lr1e-9,240,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.437739,0.164467,0.444001,0.080385,146.65511,30.973696
48x5_20260617_lr1e-9,240,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.30446,0.060814,0.299176,0.015923,156.168295,40.095809
48x5_20260617_lr1e-9,240,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.229363,0.082228,0.323835,0.020155,185.602567,27.153871
48x5_20260617_lr1e-9,240,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.357807,0.135253,0.372124,0.029836,160.95931,24.647432
48x5_20260617_lr1e-9,240,King's Indian Defense,10,0.364012,0.08177,0.405792,0.040393,44.241112,10.220564
48x5_20260617_lr1e-9,240,King's Indian Defense: Fianchetto Variation,22,0.286374,0.060294,0.441064,0.108347,112.714658,26.620346
48x5_20260617_lr1e-9,240,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.230752,0.060896,0.291299,0.054513,107.072081,25.066807
48x5_20260617_lr1e-9,240,King's Indian Defense: Four Pawns Attack,9,0.372685,0.077266,0.459675,0.05215,27.604892,8.295772
48x5_20260617_lr1e-9,240,King's Indian Defense: Normal Variation,10,0.343155,0.052063,0.400227,0.041976,28.162237,10.360807
48x5_20260617_lr1e-9,240,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.356499,0.102422,0.414267,0.048594,73.835405,18.514729
48x5_20260617_lr1e-9,240,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.395013,0.070609,0.43958,0.049356,58.790999,22.951681
48x5_20260617_lr1e-9,240,King's Indian Defense: Smyslov Variation,21,0.328307,0.091518,0.407008,0.054143,79.642439,22.122515
48x5_20260617_lr1e-9,240,London System,29,0.291724,0.086028,0.341028,0.051066,157.639402,39.710726
48x5_20260617_lr1e-9,240,"London System, with Bd3",13,0.339611,0.062254,0.399965,0.07114,64.353064,14.833596
48x5_20260617_lr1e-9,240,"London System, with Be2",13,0.314951,0.07021,0.383035,0.07741,66.473327,15.926746
48x5_20260617_lr1e-9,240,Neo-Grünfeld Defense: with Nf3,24,0.369615,0.1133,0.320509,0.051207,127.598576,33.330833
48x5_20260617_lr1e-9,240,Nimzo-Indian Defense,21,0.315743,0.044935,0.272688,0.013207,60.034177,28.684242
48x5_20260617_lr1e-9,240,Nimzo-Indian Defense: Classical Variation,10,0.292352,0.078872,0.336314,0.019322,62.428599,11.678434
48x5_20260617_lr1e-9,240,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.384574,0.060259,0.339277,0.020024,27.196676,11.632695
48x5_20260617_lr1e-9,240,Nimzo-Indian Defense: Three Knights Variation,30,0.320105,0.093239,0.326212,0.067083,123.349354,48.718731
48x5_20260617_lr1e-9,240,Petrov's Defense: Italian Variation,20,0.367917,0.140857,0.314097,0.012347,155.068154,24.594656
48x5_20260617_lr1e-9,240,Philidor Defense,51,0.319667,0.115314,0.3688,0.063277,393.518545,67.006097
48x5_20260617_lr1e-9,240,Philidor Defense: Exchange Variation,20,0.416073,0.064984,0.372259,0.040539,38.975982,23.163618
48x5_20260617_lr1e-9,240,Queen's Gambit Accepted,33,0.306132,0.104764,0.340622,0.036558,225.723189,40.516912
48x5_20260617_lr1e-9,240,Queen's Gambit Accepted: Old Variation,34,0.368301,0.086381,0.377624,0.054529,139.714951,40.351444
48x5_20260617_lr1e-9,240,Queen's Gambit Declined,38,0.316523,0.05413,0.336386,0.029532,162.863083,48.541262
48x5_20260617_lr1e-9,240,Queen's Gambit Declined: Harrwitz Attack,34,0.412118,0.020139,0.334187,0.015322,31.983783,39.44284
48x5_20260617_lr1e-9,240,Queen's Gambit Declined: Modern Variation,19,0.39557,0.030524,0.329033,0.019593,19.235248,22.827387
